record_id,binary_label,label_raw,article_id,keyword,country,text,y_true,prob_pos,y_pred,mistake_strength
9041,0,"[0, 0, 0, 0, 0, 0, 0]",15419560,homeless,hk,"A total of 300 lunch boxes will be sold daily , and Chan hopes to sell around 40,000 charity meal tickets over the next month . The profits will go towards a charity fund he established in August , which has allowed him to give out 3,000 to 4,000 free meals per month to homeless people , the elderly , the poor , and refugees .",0,0.98305476,1,0.98305476
8801,0,"[0, 0, 0, 0, 0, 0, 0]",14811855,poor-families,ng,My sister and I were just talking about this yesterday . She was telling me how she had to chastise her assistant at work for using young kids as house help . She told her these are kids like her kids these children are serving but unfortunately that they are from poor families,0,0.98253816,1,0.98253816
10310,0,"[0, 0, 0, 0, 0, 0, 0]",10161473,homeless,hk,Chan has for some time been giving free meals to the homeless and elderly who live in the district . He accepts sponsorships for the meal boxes .,0,0.9775668,1,0.9775668
9290,0,"[0, 0, 0, 0, 0, 0, 0]",1837892,poor-families,ng,""" If government makes education free at all levels , it will help many of us from poor families . I am ready to return to school if I see someone who can train me . I am not happy that my madam 's children go to school and I only wash clothes , sell anything they give to me and do all the work in the house . """,0,0.97635365,1,0.97635365
8998,0,"[0, 0, 0, 0, 0, 0, 0]",974514,hopeless,in,""" It 's a hopeless situation , "" said the aid worker . "" You treat the children who are sick , and then they fall ill again because they are not getting the right food . """,0,0.97426087,1,0.97426087
9546,0,"[0, 0, 0, 0, 0, 0, 0]",1635657,in-need,us,"Soles4Souls , the Nashville-based charity that distributes a pair of shoes every seven seconds to people in need , has put a call out for donations as the organization is literally "" running out of shoes . """,0,0.9742212,1,0.9742212
9124,0,"[0, 0, 0, 0, 0, 0, 0]",15229246,homeless,my,""" We are also selling ' nasi lemak ' online and the profit is used for charitable work in helping the homeless and giving free tuition to children from squatter areas and the People 's Housing Project ( PPR ) , "" she said . -- BERNAMA",0,0.97378695,1,0.97378695
9764,0,"[0, 0, 0, 0, 0, 0, 0]",4626246,in-need,pk,"The most endearing aspect of Nizami Sahib 's personality was the disarming manner in which he helped people who , he knew , were desperately in need of work . He would scratch his shiny , bald head and ask them if they could be so kind as to oblige him by preparing broadcastable material on social hygiene , new developments in mathematics , Hegelian philosophy , or whatever .",0,0.9624098,1,0.9624098
9011,0,"[0, 0, 0, 0, 0, 0, 0]",2723856,hopeless,ph,"ATD wants to uplift the self-esteem of MNC residents , without making them feel hopeless or dependent .",0,0.9568416,1,0.9568416
8566,0,"[0, 0, 0, 0, 0, 0, 0]",1739809,homeless,us,"On Oct. 1 , at the Working America blog , a community affiliate of the AFL-CIO , New Hampshire writer Susan Bruce attempted to make sense of the outrage : "" The lack of compassion is troubling but the level of anger is even more disconcerting . I suspect that the anger some people have for the homeless is fueled by their own fears that they are only a paycheck or two away from being homeless themselves . """,0,0.9520689,1,0.9520689
9173,0,"[0, 0, 0, 0, 0, 0, 0]",40046242,women,sg,Geeta and the other women in their Self Help Group are also proud of the fact that other women are also getting inspired by their progress story . More and more women are getting associated with Bihan with an aim to bring about positive changes in their lives and most of them are inspired by other women who have already shown the example .,0,0.94948876,1,0.94948876
10248,0,"[0, 0, 0, 0, 0, 0, 0]",22603949,homeless,ca,The effect of opening the armouries to the homeless will be to close the armouries to the surrounding community -- taking from one group to give to another . <h> More from the Toronto Star &amp; Partners <h> LOADING,0,0.9489233,1,0.9489233
9406,0,"[0, 0, 0, 0, 0, 0, 0]",20284953,in-need,au,"The backdrop to the year has been William , Kate and Harry 's mental health campaign , Heads Together , which has encouraged people to speak about their problems or be a sympathetic ear for others in need .",0,0.94494164,1,0.94494164
8591,0,"[0, 0, 0, 0, 0, 0, 0]",14699180,homeless,us,His friends at the Chevron want people to know he was n't just a faceless homeless person . He was their friend and their family .,0,0.9238834,1,0.9238834
10435,0,"[0, 0, 0, 0, 0, 0, 0]",22262117,homeless,gh,They lamented that they have been rendered homeless and have nowhere else to stay .,0,0.92346954,1,0.92346954
8453,0,"[0, 0, 0, 0, 0, 0, 0]",25016305,in-need,au,""" This incident will not tear us down but rather strengthen us as an organization . We will continue our mission of helping Veterans in need . It is through your generous donations and the volunteers in Chapter 84 that we have been able to provide transportation service for Veterans to their appointments at VA facilities and to build wheel chair ramps at no cost to the Veteran . There is scarcely a family in Alexander County that has not witnessed Chapter 84 's Honor Guard perform Military Rites at a loved ones funeral . Last year , Chapter 84 voted to support ' Dental Care for Veterans , ' a program that is getting underway by the DAV Department of North Carolina . Through this program , Veterans will be able to receive primary dental care at no charge .",0,0.9228783,1,0.9228783
9592,0,"[0, 0, 0, 0, 0, 0, 0]",4432955,homeless,in,PETA commends Born Free Entertainment for setting a positive example for movie fans to follow by showing that homeless dogs make wonderful additions to families .,0,0.9189864,1,0.9189864
9085,0,"[0, 0, 0, 0, 0, 0, 0]",1930964,hopeless,ke,"Teachers encourage these eager students to express their feelings in drawings and to share their thoughts in writing . We want them to realize that life does not stop when we encounter struggle , that we can find ways to move forward . We are helping them find solutions to seemingly overwhelming problems instead of resigning themselves to hopelessness .",0,0.915945,1,0.915945
